sample_id	plasmid	strand	call_type	filepath	read_count	Sample_ID	Experiment	Experiment_name	Flow cell	Plasmid	Plasmid Loc	Total plasmids in sample	Linear	Nick	Txn	RnaseH	Co-SSB	Post-SSB	Co-RPA	Linearization post txn	Deprotienize post Co-RPA
61	PFC53_T3TERMSHORT_VR04	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Neg_call_high.bed.tsv	579	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR04	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Neg_call_low.bed.tsv	579	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR04	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Pos_call_high.bed.tsv	454	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR04	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Pos_call_low.bed.tsv	454	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR05	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Neg_call_low.bed.tsv	530	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR05	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Pos_call_high.bed.tsv	436	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR05	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Pos_call_low.bed.tsv	436	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR06	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Neg_call_high.bed.tsv	731	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR06	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Neg_call_low.bed.tsv	731	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR06	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Pos_call_high.bed.tsv	645	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR06	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Pos_call_low.bed.tsv	645	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR07	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Neg_call_low.bed.tsv	631	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR07	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Pos_call_high.bed.tsv	509	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR07	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Pos_call_low.bed.tsv	509	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR08	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR08_Strand_Neg_call_low.bed.tsv	536	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR08	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR08_Strand_Pos_call_low.bed.tsv	458	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR09	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR09_Strand_Neg_call_high.bed.tsv	950	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR09	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR09_Strand_Neg_call_low.bed.tsv	950	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR09	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR09_Strand_Pos_call_high.bed.tsv	728	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR09	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR09_Strand_Pos_call_low.bed.tsv	728	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR10	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR10_Strand_Neg_call_high.bed.tsv	525	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR10	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR10_Strand_Neg_call_low.bed.tsv	525	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR10	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR10_Strand_Pos_call_low.bed.tsv	463	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR11	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR11_Strand_Neg_call_low.bed.tsv	445	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR11	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR11_Strand_Pos_call_low.bed.tsv	362	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR12	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR12_Strand_Neg_call_high.bed.tsv	485	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR12	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR12_Strand_Neg_call_low.bed.tsv	485	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR12	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR12_Strand_Pos_call_low.bed.tsv	313	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR13	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR13_Strand_Neg_call_high.bed.tsv	665	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR13	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR13_Strand_Neg_call_low.bed.tsv	665	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR13	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR13_Strand_Pos_call_high.bed.tsv	571	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR13	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR13_Strand_Pos_call_low.bed.tsv	571	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR14	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR14_Strand_Neg_call_high.bed.tsv	510	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR14	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR14_Strand_Neg_call_low.bed.tsv	510	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR14	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR14_Strand_Pos_call_low.bed.tsv	407	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR15	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR15_Strand_Neg_call_low.bed.tsv	299	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR15	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR15_Strand_Pos_call_high.bed.tsv	264	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR15	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR15_Strand_Pos_call_low.bed.tsv	264	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR16	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR16_Strand_Neg_call_low.bed.tsv	522	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR16	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR16_Strand_Pos_call_high.bed.tsv	463	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR16	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR16_Strand_Pos_call_low.bed.tsv	463	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR17	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR17_Strand_Neg_call_low.bed.tsv	295	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR17	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR17_Strand_Pos_call_low.bed.tsv	57	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR18	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Neg_call_high.bed.tsv	688	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR18	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Neg_call_low.bed.tsv	688	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR18	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Pos_call_high.bed.tsv	527	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR18	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Pos_call_low.bed.tsv	527	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR19	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Neg_call_low.bed.tsv	546	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR19	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Pos_call_high.bed.tsv	480	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR19	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Pos_call_low.bed.tsv	480	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR20	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Neg_call_high.bed.tsv	673	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR20	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Neg_call_low.bed.tsv	673	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR20	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Pos_call_high.bed.tsv	629	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR20	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Pos_call_low.bed.tsv	629	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR21	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR21_Strand_Neg_call_low.bed.tsv	108	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR21	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR21_Strand_Pos_call_low.bed.tsv	59	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR22	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Neg_call_high.bed.tsv	622	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR22	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Neg_call_low.bed.tsv	622	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR22	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Pos_call_high.bed.tsv	511	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR22	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Pos_call_low.bed.tsv	511	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR23	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Neg_call_high.bed.tsv	683	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR23	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Neg_call_low.bed.tsv	683	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR23	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Pos_call_high.bed.tsv	575	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR23	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Pos_call_low.bed.tsv	575	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR24	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Neg_call_high.bed.tsv	641	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR24	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Neg_call_low.bed.tsv	641	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR24	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Pos_call_high.bed.tsv	488	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR24	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Pos_call_low.bed.tsv	488	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR25	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Neg_call_high.bed.tsv	498	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR25	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Neg_call_low.bed.tsv	498	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR25	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Pos_call_low.bed.tsv	127	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR26	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Neg_call_low.bed.tsv	604	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR26	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Pos_call_high.bed.tsv	449	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR26	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Pos_call_low.bed.tsv	449	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR27	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Neg_call_high.bed.tsv	478	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR27	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Neg_call_low.bed.tsv	478	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR27	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Pos_call_low.bed.tsv	300	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR28	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Neg_call_high.bed.tsv	353	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR28	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Neg_call_low.bed.tsv	353	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR28	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Pos_call_low.bed.tsv	281	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR29	Neg	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Neg_call_high.bed.tsv	808	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR29	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Neg_call_low.bed.tsv	808	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR29	Pos	high	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Pos_call_high.bed.tsv	642	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR29	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Pos_call_low.bed.tsv	642	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR30	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Neg_call_low.bed.tsv	434	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR30	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Pos_call_low.bed.tsv	187	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR31	Neg	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Neg_call_low.bed.tsv	319	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
61	PFC53_T3TERMSHORT_VR31	Pos	low	mergedBed/PBEH2-61_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Pos_call_low.bed.tsv	31	PBEH2-61	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	-	-	-	-	-	-	-
62	PFC53_T3TERMSHORT_VR01	Neg	high	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Neg_call_high.bed.tsv	1857	PBEH2-62	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	+	-	-	-	-	-	-
62	PFC53_T3TERMSHORT_VR01	Neg	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Neg_call_low.bed.tsv	1857	PBEH2-62	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	+	-	-	-	-	-	-
62	PFC53_T3TERMSHORT_VR01	Pos	high	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Pos_call_high.bed.tsv	1559	PBEH2-62	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	+	-	-	-	-	-	-
62	PFC53_T3TERMSHORT_VR01	Pos	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Pos_call_low.bed.tsv	1559	PBEH2-62	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	+	-	-	-	-	-	-
62	PFC53_T3TERMSHORT_VR02	Neg	high	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Neg_call_high.bed.tsv	1056	PBEH2-62	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	+	-	-	-	-	-	-
62	PFC53_T3TERMSHORT_VR02	Neg	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Neg_call_low.bed.tsv	1056	PBEH2-62	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	+	-	-	-	-	-	-
62	PFC53_T3TERMSHORT_VR02	Pos	high	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Pos_call_high.bed.tsv	808	PBEH2-62	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	-	-	+	-	-	-	-	-	-
