sample_id	plasmid	description	strand	window	convert_type	filepath	call_type	bed_id
37	T7INIT_VR20	LINEARAPALI_TX	Neg	20_0.55	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Neg_20_0.55_GC.PEAK.genome.bed	high	1290
37	T7INIT_VR20	LINEARAPALI_TX	Pos	20_0.55	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Pos_20_0.55_CG.PEAK.genome.bed	high	855
37	T7INIT_VR20	LINEARAPALI_TX	Pos	20_0.55	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Pos_20_0.55_CH.PEAK.genome.bed	high	966
37	PFC9	LINEARAPALI_TX	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Neg_15_0.45_CG.PEAK.genome.bed	low	1653
37	PFC9	LINEARAPALI_TX	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Neg_15_0.45_CH.PEAK.genome.bed	low	2539
37	PFC9	LINEARAPALI_TX	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Neg_15_0.45_GH.PEAK.genome.bed	low	3396
37	PFC9	LINEARAPALI_TX	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Neg_15_0.45_GC.PEAK.genome.bed	low	6176
37	PFC9	LINEARAPALI_TX	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Pos_15_0.45_CG.PEAK.genome.bed	low	4611
37	PFC9	LINEARAPALI_TX	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Pos_15_0.45_CH.PEAK.genome.bed	low	4688
37	T7INIT_VR10	LINEARAPALI_TX	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Neg_15_0.45_GC.PEAK.genome.bed	low	2334
37	T7INIT_VR10	LINEARAPALI_TX	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Neg_15_0.45_GH.PEAK.genome.bed	low	4774
37	T7INIT_VR10	LINEARAPALI_TX	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Neg_15_0.45_CG.PEAK.genome.bed	low	5582
37	T7INIT_VR10	LINEARAPALI_TX	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Neg_15_0.45_CH.PEAK.genome.bed	low	6289
37	T7INIT_VR10	LINEARAPALI_TX	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Pos_15_0.45_GH.PEAK.genome.bed	low	2456
37	T7INIT_VR10	LINEARAPALI_TX	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Pos_15_0.45_CG.PEAK.genome.bed	low	3203
37	T7INIT_VR10	LINEARAPALI_TX	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Pos_15_0.45_CH.PEAK.genome.bed	low	3475
37	T7INIT_VR10	LINEARAPALI_TX	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Pos_15_0.45_GC.PEAK.genome.bed	low	5153
37	T7INIT_VR20	LINEARAPALI_TX	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Neg_15_0.45_GC.PEAK.genome.bed	low	2112
37	T7INIT_VR20	LINEARAPALI_TX	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Neg_15_0.45_GH.PEAK.genome.bed	low	4869
37	T7INIT_VR20	LINEARAPALI_TX	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Neg_15_0.45_CG.PEAK.genome.bed	low	5308
37	T7INIT_VR20	LINEARAPALI_TX	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Neg_15_0.45_CH.PEAK.genome.bed	low	6534
37	T7INIT_VR20	LINEARAPALI_TX	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Pos_15_0.45_GH.PEAK.genome.bed	low	2683
37	T7INIT_VR20	LINEARAPALI_TX	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Pos_15_0.45_CG.PEAK.genome.bed	low	3134
37	T7INIT_VR20	LINEARAPALI_TX	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Pos_15_0.45_CH.PEAK.genome.bed	low	3543
38	PFC9	LINEARAPALI_TX_RH1	Neg	20_0.55	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Neg_20_0.55_GH.PEAK.genome.bed	high	428
38	PFC9	LINEARAPALI_TX_RH1	Neg	20_0.55	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Neg_20_0.55_GC.PEAK.genome.bed	high	1122
38	PFC9	LINEARAPALI_TX_RH1	Pos	20_0.55	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Pos_20_0.55_CH.PEAK.genome.bed	high	811
38	PFC9	LINEARAPALI_TX_RH1	Pos	20_0.55	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Pos_20_0.55_CG.PEAK.genome.bed	high	1018
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Neg	20_0.55	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Neg_20_0.55_GC.PEAK.genome.bed	high	320
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Neg	20_0.55	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Neg_20_0.55_GH.PEAK.genome.bed	high	1010
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Pos	20_0.55	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Pos_20_0.55_CG.PEAK.genome.bed	high	424
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Pos	20_0.55	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Pos_20_0.55_CH.PEAK.genome.bed	high	644
38	T7INIT_VR20	LINEARAPALI_TX_RH1	Neg	20_0.55	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Neg_20_0.55_GC.PEAK.genome.bed	high	190
38	T7INIT_VR20	LINEARAPALI_TX_RH1	Neg	20_0.55	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Neg_20_0.55_GH.PEAK.genome.bed	high	959
38	T7INIT_VR20	LINEARAPALI_TX_RH1	Pos	20_0.55	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Pos_20_0.55_CG.PEAK.genome.bed	high	476
38	T7INIT_VR20	LINEARAPALI_TX_RH1	Pos	20_0.55	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Pos_20_0.55_CH.PEAK.genome.bed	high	603
38	PFC9	LINEARAPALI_TX_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	3244
38	PFC9	LINEARAPALI_TX_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	5637
38	PFC9	LINEARAPALI_TX_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	4481
38	PFC9	LINEARAPALI_TX_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	4724
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	3868
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	6336
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	1724
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	2410
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Pos_15_0.45_GH.PEAK.genome.bed	low	3504
38	T7INIT_VR10	LINEARAPALI_TX_RH1	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Pos_15_0.45_GC.PEAK.genome.bed	low	6210
38	T7INIT_VR20	LINEARAPALI_TX_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	3395
38	T7INIT_VR20	LINEARAPALI_TX_RH1	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_CH.PEAK.genome.bed	low	5232
38	T7INIT_VR20	LINEARAPALI_TX_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	6175
38	T7INIT_VR20	LINEARAPALI_TX_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	1882
38	T7INIT_VR20	LINEARAPALI_TX_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	2255
39	PFC9	LINEARAPALI_NT_CORPA	Neg	20_0.55	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDPFC9_DESCLINEARAPALI_NT_CORPA_Neg_20_0.55_GC.PEAK.genome.bed	high	694
39	PFC9	LINEARAPALI_NT_CORPA	Neg	20_0.55	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDPFC9_DESCLINEARAPALI_NT_CORPA_Neg_20_0.55_GH.PEAK.genome.bed	high	1391
39	PFC9	LINEARAPALI_NT_CORPA	Pos	20_0.55	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDPFC9_DESCLINEARAPALI_NT_CORPA_Pos_20_0.55_CG.PEAK.genome.bed	high	75
39	PFC9	LINEARAPALI_NT_CORPA	Pos	20_0.55	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDPFC9_DESCLINEARAPALI_NT_CORPA_Pos_20_0.55_CH.PEAK.genome.bed	high	282
39	T7INIT_VR10	LINEARAPALI_NT_CORPA	Neg	20_0.55	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDT7INIT_VR10_DESCLINEARAPALI_NT_CORPA_Neg_20_0.55_GC.PEAK.genome.bed	high	570
39	T7INIT_VR10	LINEARAPALI_NT_CORPA	Neg	20_0.55	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDT7INIT_VR10_DESCLINEARAPALI_NT_CORPA_Neg_20_0.55_CG.PEAK.genome.bed	high	756
39	T7INIT_VR10	LINEARAPALI_NT_CORPA	Neg	20_0.55	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDT7INIT_VR10_DESCLINEARAPALI_NT_CORPA_Neg_20_0.55_CH.PEAK.genome.bed	high	1049
39	T7INIT_VR10	LINEARAPALI_NT_CORPA	Neg	20_0.55	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDT7INIT_VR10_DESCLINEARAPALI_NT_CORPA_Neg_20_0.55_GH.PEAK.genome.bed	high	1363
39	T7INIT_VR10	LINEARAPALI_NT_CORPA	Pos	20_0.55	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDT7INIT_VR10_DESCLINEARAPALI_NT_CORPA_Pos_20_0.55_CG.PEAK.genome.bed	high	101
39	T7INIT_VR10	LINEARAPALI_NT_CORPA	Pos	20_0.55	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDT7INIT_VR10_DESCLINEARAPALI_NT_CORPA_Pos_20_0.55_CH.PEAK.genome.bed	high	268
39	T7INIT_VR20	LINEARAPALI_NT_CORPA	Pos	20_0.55	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDT7INIT_VR20_DESCLINEARAPALI_NT_CORPA_Pos_20_0.55_CG.PEAK.genome.bed	high	794
39	T7INIT_VR20	LINEARAPALI_NT_CORPA	Pos	20_0.55	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t55_w20_l100/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC39_PLASMIDT7INIT_VR20_DESCLINEARAPALI_NT_CORPA_Pos_20_0.55_CH.PEAK.genome.bed	high	1002
